"file_name","problem_name","plan_length","num_ground_repair","str_ground_repair","run_time","error","results_exists","result_depth","result_repair_set","result_g_cost","result_h_cost","result_f_cost","num_neighbours","iteration_min","iteration_max","iteration_median","iteration_avg","iteration_sum","depth_min","depth_max","depth_median","depth_avg","depth_sum","branching_factor_min","branching_factor_max","branching_factor_median","branching_factor_avg","branching_factor_sum","fringe_size_min","fringe_size_max","fringe_size_median","fringe_size_avg","fringe_size_sum","h_cost_min","h_cost_max","h_cost_median","h_cost_avg","h_cost_sum","g_cost_min","g_cost_max","g_cost_median","g_cost_avg","g_cost_sum","f_cost_min","f_cost_max","f_cost_median","f_cost_avg","f_cost_sum","num_neighbours_min","num_neighbours_max","num_neighbours_median","num_neighbours_avg","num_neighbours_sum"
"bfs_length_8_zenotravel_pp02-err-rate-0-1.yaml","zenotravel/pp02-err-rate-0-1",8,1,"fly,(at ?c2 ?l1),effPos,1","0.0 hours = 0.5 minutes = 32.22 seconds","",False,"","","","","",0,1,262,131.5,131.5,34453,0,2,2.0,1.9236641221374047,504,0,18,0.0,0.9961832061068703,261,0,51,17.0,18.99618320610687,4977,0,0,0.0,0,0,0,2,2.0,1.5229007633587786,399,0,2,2.0,1.5229007633587786,399,0,18,0.0,0.9961832061068703,261
"bfs_length_8_freecell_pp01-err-rate-0-3.yaml","freecell/pp01-err-rate-0-3",8,0,"","0.0 hours = 0.0 minutes = 0.15 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_13_freecell_pprobfreecell-3-2-err-rate-0-1.yaml","freecell/pprobfreecell-3-2-err-rate-0-1",13,0,"","0.0 hours = 0.0 minutes = 0.13 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_5_scanalyzer-08-strips_pp24-err-rate-0-3.yaml","scanalyzer-08-strips/pp24-err-rate-0-3",5,0,"","0.0 hours = 0.1 minutes = 6.55 seconds","",True,5,"",0,0,0,0,1,6,3.5,3.5,21,0,5,2.5,2.5,15,0,256,256.0,213.33333333333334,1280,256,1276,893.5,850.8333333333334,5105,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,256,256.0,213.33333333333334,1280
"bfs_length_5_pipesworld-notankage_pp01-net1-b6-g2-err-rate-0-5.yaml","pipesworld-notankage/pp01-net1-b6-g2-err-rate-0-5",5,0,"","0.0 hours = 0.1 minutes = 4.27 seconds","",True,5,"",0,0,0,0,1,28,14.5,14.5,406,0,5,4.0,3.4285714285714284,96,0,24,1.0,3.2857142857142856,92,1,67,41.0,43.5,1218,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,24,1.0,3.2857142857142856,92
"bfs_length_10_blocks_pprobBLOCKS-4-1-err-rate-0-1.yaml","blocks/pprobBLOCKS-4-1-err-rate-0-1",10,0,"","0.0 hours = 0.0 minutes = 1.31 seconds","",True,10,"",0,0,0,0,1,11,6,6,66,0,10,5,5,55,0,4,2,2.090909090909091,23,3,14,12,10.545454545454545,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2.090909090909091,23
"bfs_length_11_tpp_pp03-err-rate-0-5.yaml","tpp/pp03-err-rate-0-5",11,1,"buy,(not (next ?l4 ?l3)),effNeg,-1","0.0 hours = 0.0 minutes = 2.55 seconds","",True,11,"buy,(not (next ?l4 ?l3)),effNeg,-1",1,0,1,0,1,19,10,10,190,0,11,3,4.473684210526316,85,0,48,1,8.526315789473685,162,2,145,141,120.73684210526316,2294,0,0,0,0,0,0,1,1,0.7368421052631579,14,0,1,1,0.7368421052631579,14,0,48,1,8.526315789473685,162
"bfs_length_13_freecell_pprobfreecell-3-2-err-rate-0-5.yaml","freecell/pprobfreecell-3-2-err-rate-0-5",13,1,"homefromfreecell,(value ?card ?vcard),precPos,-1","0.0 hours = 0.0 minutes = 0.14 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_12_nomystery-opt11-strips_pp11-err-rate-0-1.yaml","nomystery-opt11-strips/pp11-err-rate-0-1",12,1,"drive,(at ?t ?l2),effPos,1","0.0 hours = 0.1 minutes = 8.56 seconds","",False,"","","","","",0,1,68,34.5,34.5,2346,0,1,1.0,0.9852941176470589,67,0,67,0.0,0.9852941176470589,67,0,67,33.5,33.5,2278,0,0,0.0,0,0,0,1,1.0,0.9411764705882353,64,0,1,1.0,0.9411764705882353,64,0,67,0.0,0.9852941176470589,67
"bfs_length_3_miconic_ps1-1-err-rate-0-5.yaml","miconic/ps1-1-err-rate-0-5",3,1,"board,(boarded ?p),effPos,1","0.0 hours = 0.0 minutes = 0.30 seconds","",True,3,"board,(boarded ?p),effPos,1",1,0,1,0,1,4,2.5,2.5,10,0,3,1.5,1.5,6,0,1,1.0,0.75,3,0,1,1.0,0.75,3,0,0,0.0,0,0,0,1,0.0,0.25,1,0,1,0.0,0.25,1,0,1,1.0,0.75,3
"bfs_length_5_tpp_pp01-err-rate-0-3.yaml","tpp/pp01-err-rate-0-3",5,0,"","0.0 hours = 0.0 minutes = 0.61 seconds","",True,5,"",0,0,0,0,1,6,3.5,3.5,21,0,5,2.5,2.5,15,0,2,1.0,1.1666666666666667,7,2,3,2.0,2.3333333333333335,14,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,2,1.0,1.1666666666666667,7
"bfs_length_7_mystery_pprob11-err-rate-0-3.yaml","mystery/pprob11-err-rate-0-3",7,1,"succumb,(fears ?s1 ?v),precPos,-1","","",False,"","","","","",0,1,13882,6941.5,6941.5,96361903,0,5,5.0,4.969528886327619,68987,0,54,0.0,1.090692983719925,15141,2,9951,5287.5,5280.71747586803,73306920,0,0,0.0,0,0,0,2,2.0,1.6240455265811842,22545,0,2,2.0,1.6240455265811842,22545,0,54,0.0,1.090692983719925,15141
"bfs_length_12_pipesworld-notankage_pp08-net1-b12-g7-err-rate-0-1.yaml","pipesworld-notankage/pp08-net1-b12-g7-err-rate-0-1",12,0,"","","",False,"","","","","",0,1,2271,1136,1136,2579856,0,11,11,10.436371642448261,23701,0,153,4,13.005284015852048,29535,29,27266,17420,16569.73271686482,37629863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,4,13.005284015852048,29535
"bfs_length_9_transport-opt08-strips_pp11-err-rate-0-5.yaml","transport-opt08-strips/pp11-err-rate-0-5",9,1,"drop,(capacity ?v ?s2),precPos,-1","0.0 hours = 0.0 minutes = 0.10 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_6_transport-sat08-strips_pp01-err-rate-0-3.yaml","transport-sat08-strips/pp01-err-rate-0-3",6,1,"pick-up,(capacity ?v ?s1),effPos,1","0.0 hours = 0.0 minutes = 0.29 seconds","",False,"","","","","",0,1,3,2,2,6,0,1,1,0.6666666666666666,2,0,2,0,0.6666666666666666,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6666666666666666,2
"bfs_length_5_scanalyzer-08-strips_pp24-err-rate-0-5.yaml","scanalyzer-08-strips/pp24-err-rate-0-5",5,1,"analyze-4,(on ?c2 ?s1),effPos,1","0.0 hours = 0.0 minutes = 2.76 seconds","",False,"","","","","",0,1,25,13,13,325,0,1,1,0.96,24,0,24,0,0.96,24,0,24,12,12,300,0,0,0,0,0,0,3,2,1.84,46,0,3,2,1.84,46,0,24,0,0.96,24
"bfs_length_13_pegsol-08-strips_pp04-err-rate-0-1.yaml","pegsol-08-strips/pp04-err-rate-0-1",13,0,"","0.0 hours = 0.0 minutes = 2.80 seconds","",True,13,"",0,0,0,0,1,16,8.5,8.5,136,0,13,7.5,7.125,114,0,76,1.0,12.1875,195,76,181,151.5,142.4375,2279,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,76,1.0,12.1875,195
"bfs_length_11_woodworking-opt08-strips_pp12-err-rate-0-5.yaml","woodworking-opt08-strips/pp12-err-rate-0-5",11,1,"do-plane,(unused ?x),precPos,-1","","",False,"","","","","",0,1,9857,4929,4929,48585153,0,10,10,9.554631226539515,94180,0,18,0,1.4229481586689663,14026,8,4178,3258,3220.829055493558,31747712,0,0,0,0,0,0,1,1,0.9658110987115756,9520,0,1,1,0.9658110987115756,9520,0,18,0,1.4229481586689663,14026
"bfs_length_4_tidybot-opt11-strips_pp01-err-rate-0-1.yaml","tidybot-opt11-strips/pp01-err-rate-0-1",4,0,"","0.0 hours = 0.0 minutes = 0.69 seconds","",True,4,"",0,0,0,0,1,5,3,3,15,0,4,2,2,10,0,4,2,2,10,4,7,6,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,10
"bfs_length_14_mprime_pprob05-err-rate-0-3.yaml","mprime/pprob05-err-rate-0-3",14,0,"","","",False,"","","","","",64,1,4964,2482.5,2482.5,12323130,0,13,13.0,12.78323932312651,63456,0,336,0.0,7.267526188557615,36076,17,31113,16643.5,16236.09911361805,80595996,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,336,0.0,7.267526188557615,36076
"bfs_length_6_transport-sat08-strips_pp01-err-rate-0-1.yaml","transport-sat08-strips/pp01-err-rate-0-1",6,1,"pick-up,(capacity-predecessor ?s2 ?s1),effPos,1","0.0 hours = 0.3 minutes = 16.87 seconds","",False,"","","","","",0,1,155,78,78,12090,0,3,3,2.890322580645161,448,0,24,0,0.9935483870967742,154,0,78,30,33.25806451612903,5155,0,0,0,0,0,0,2,1,1.3548387096774193,210,0,2,1,1.3548387096774193,210,0,24,0,0.9935483870967742,154
"bfs_length_7_data-network-opt18-strips_pp12-err-rate-0-3.yaml","data-network-opt18-strips/pp12-err-rate-0-3",7,1,"send,(cached ?d ?to),effPos,1","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_8_woodworking-opt08-strips_pp22-err-rate-0-5.yaml","woodworking-opt08-strips/pp22-err-rate-0-5",8,3,"do-glaze,(colour ?x ?newcolour),precPos,-1
do-saw-large,(boardsize ?b ?s1),effPos,1
do-saw-large,(boardsize-successor ?size_after ?size_after),precPos,-1","0.0 hours = 0.0 minutes = 0.16 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_4_mprime_pprob17-err-rate-0-1.yaml","mprime/pprob17-err-rate-0-1",4,0,"","","",False,"","","","","",0,1,951,476,476,452676,0,3,3,2.943217665615142,2799,0,1136,0,50.23343848580441,47772,1136,46843,24230,24316.83596214511,23125311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,50.23343848580441,47772
"bfs_length_11_visitall-opt11-strips_pproblem04-half-err-rate-0-5.yaml","visitall-opt11-strips/pproblem04-half-err-rate-0-5",11,1,"move,(at-robot ?nextpos),precPos,-1","0.0 hours = 0.0 minutes = 0.10 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_14_mystery_pprob02-err-rate-0-1.yaml","mystery/pprob02-err-rate-0-1",14,1,"feast,(locale ?n1 ?l2),precPos,-1","","",False,"","","","","",320,1,241,121,121,29161,0,10,10,9.402489626556017,2266,0,320,320,206.96265560165975,49878,80,49638,19536,20537.86307053942,4949625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,320,206.96265560165975,49878
"bfs_length_9_pegsol-08-strips_pp02-err-rate-0-3.yaml","pegsol-08-strips/pp02-err-rate-0-3",9,1,"jump-new-move,(in-line ?from ?over ?from),precPos,-1","0.0 hours = 0.0 minutes = 0.11 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_12_blocks_pprobBLOCKS-5-0-err-rate-0-5.yaml","blocks/pprobBLOCKS-5-0-err-rate-0-5",12,2,"pick-up,(holding ?x),effPos,1
unstack,(clear ?y),effPos,1","0.1 hours = 3.1 minutes = 183.32 seconds","",True,12,"put-down,(holding ?x),precPos,-1
pick-up,(holding ?x),effPos,1
unstack,(clear ?y),effPos,1",3,0,3,0,1,1667,834,834,1390278,0,12,10,8.902819436112777,14841,0,25,1,1.1229754049190162,1872,1,235,148,147.3119376124775,245569,0,0,0,0,0,0,3,2,2.0005998800239952,3335,0,3,2,2.0005998800239952,3335,0,25,1,1.1229754049190162,1872
"bfs_length_10_data-network-opt18-strips_pp13-err-rate-0-3.yaml","data-network-opt18-strips/pp13-err-rate-0-3",10,0,"","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_4_mprime_pprob29-err-rate-0-1.yaml","mprime/pprob29-err-rate-0-1",4,0,"","0.0 hours = 0.4 minutes = 21.62 seconds","",True,4,"",0,0,0,0,1,82,41.5,41.5,3403,0,4,3.0,2.7195121951219514,223,0,168,0.0,33.1219512195122,2716,12,2638,1525.5,1447.2682926829268,118676,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,168,0.0,33.1219512195122,2716
"bfs_length_8_miconic_ps2-0-err-rate-0-1.yaml","miconic/ps2-0-err-rate-0-1",8,1,"up,(passenger ?f2),effPos,1","0.0 hours = 0.0 minutes = 0.65 seconds","",False,"","","","","",0,1,7,4,4,28,0,1,1,0.8571428571428571,6,0,6,0,0.8571428571428571,6,0,6,3,3,21,0,0,0,0,0,0,1,0,0.42857142857142855,3,0,1,0,0.42857142857142855,3,0,6,0,0.8571428571428571,6
"bfs_length_13_ged-opt14-strips_pd-7-6-err-rate-0-3.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_13_ged-opt14-strips_pd-7-6-err-rate-0-3.yaml"", line 382, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_9_satellite_pp01-pfile1-err-rate-0-1.yaml","satellite/pp01-pfile1-err-rate-0-1",9,0,"","0.0 hours = 0.7 minutes = 39.26 seconds","",True,9,"",0,0,0,0,1,302,151.5,151.5,45753,0,9,8.0,7.4635761589403975,2254,0,49,0.0,6.460264900662252,1951,1,1655,898.5,885.5629139072847,267440,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,49,0.0,6.460264900662252,1951
"bfs_length_11_transport-sat08-strips_pp11-err-rate-0-1.yaml","transport-sat08-strips/pp11-err-rate-0-1",11,0,"","0.0 hours = 0.0 minutes = 0.10 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_8_rovers_pp02-err-rate-0-3.yaml","rovers/pp02-err-rate-0-3",8,1,"communicate_soil_data,(available ?r),precPos,-1","0.0 hours = 0.1 minutes = 5.36 seconds","",True,8,"communicate_soil_data,(available ?r),precPos,-1",1,0,1,0,1,52,26.5,26.5,1378,0,8,4.0,4.346153846153846,226,0,6,1.0,0.9807692307692307,51,0,7,4.0,4.134615384615385,215,0,0,0.0,0,0,0,1,0.0,0.019230769230769232,1,0,1,0.0,0.019230769230769232,1,0,6,1.0,0.9807692307692307,51
"bfs_length_10_scanalyzer-08-strips_pp25-err-rate-0-1.yaml","scanalyzer-08-strips/pp25-err-rate-0-1",10,0,"","","",False,"","","","","",16384,1,3,2,2,6,0,2,1,1,3,16384,16384,16384,16384,49152,16384,49150,32767,32767,98301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384,16384,16384,49152
"bfs_length_13_transport-opt14-strips_pp01-err-rate-0-3.yaml","transport-opt14-strips/pp01-err-rate-0-3",13,0,"","","",False,"","","","","",0,1,8481,4241,4241,35967921,0,12,12,11.500412687183115,97535,0,24,0,3.5472232048107535,30084,7,21606,11227,11047.330857210234,93692413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3.5472232048107535,30084
"bfs_length_1_zenotravel_pp01-err-rate-0-5.yaml","zenotravel/pp01-err-rate-0-5",1,0,"","0.0 hours = 0.0 minutes = 0.12 seconds","",True,1,"",0,0,0,0,1,2,1.5,1.5,3,0,1,0.5,0.5,1,0,5,2.5,2.5,5,4,5,4.5,4.5,9,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,5,2.5,2.5,5
"bfs_length_8_transport-opt08-strips_pp21-err-rate-0-3.yaml","transport-opt08-strips/pp21-err-rate-0-3",8,1,"drop,(capacity ?v ?s1),precPos,-1","0.0 hours = 0.0 minutes = 0.10 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_10_scanalyzer-opt11-strips_pp11-err-rate-0-3.yaml","scanalyzer-opt11-strips/pp11-err-rate-0-3",10,0,"","","",False,"","","","","",16384,1,3,2,2,6,0,2,1,1,3,16384,16384,16384,16384,49152,16384,49150,32767,32767,98301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,16384,16384,16384,49152
"bfs_length_6_blocks_pprobBLOCKS-4-0-err-rate-0-3.yaml","blocks/pprobBLOCKS-4-0-err-rate-0-3",6,0,"","0.0 hours = 0.1 minutes = 3.27 seconds","",True,6,"",0,0,0,0,1,35,18,18,630,0,6,4,3.5428571428571427,124,0,4,1,1.1428571428571428,40,3,8,6,5.828571428571428,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.1428571428571428,40
"bfs_length_11_nomystery-opt11-strips_pp01-err-rate-0-1.yaml","nomystery-opt11-strips/pp01-err-rate-0-1",11,1,"unload,(connected ?l ?l),precPos,-1","","",False,"","","","","",1,1,7779,3890,3890,30260310,0,4,3,3.3311479624630413,25913,0,326,0,3.0821442344774392,23976,326,16265,7921,8231.23614860522,64030786,0,0,0,0,0,0,1,1,0.9971718729913871,7757,0,1,1,0.9971718729913871,7757,0,326,0,3.0821442344774392,23976
"bfs_length_8_miconic_ps2-2-err-rate-0-3.yaml","miconic/ps2-2-err-rate-0-3",8,2,"depart,(destin ?f ?p),precPos,-1
board,(destin ?p ?f),precPos,-1","0.0 hours = 0.0 minutes = 0.13 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_5_woodworking-opt08-strips_pp21-err-rate-0-3.yaml","woodworking-opt08-strips/pp21-err-rate-0-3",5,0,"","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_5_tpp_pp01-err-rate-0-5.yaml","tpp/pp01-err-rate-0-5",5,0,"","0.0 hours = 0.0 minutes = 0.49 seconds","",True,5,"",0,0,0,0,1,6,3.5,3.5,21,0,5,2.5,2.5,15,0,2,1.0,1.1666666666666667,7,2,3,2.0,2.3333333333333335,14,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,2,1.0,1.1666666666666667,7
"bfs_length_12_transport-opt08-strips_pp02-err-rate-0-5.yaml","transport-opt08-strips/pp02-err-rate-0-5",12,2,"drive,(road ?l1 ?l1),precPos,-1
pick-up,(capacity-predecessor ?s2 ?s1),precPos,-1","0.0 hours = 0.0 minutes = 0.10 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_6_woodworking-sat11-strips_pp10-err-rate-0-1.yaml","woodworking-sat11-strips/pp10-err-rate-0-1",6,0,"","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_8_ged-opt14-strips_pd-3-2-err-rate-0-1.yaml","ged-opt14-strips/pd-3-2-err-rate-0-1",8,0,"","0.0 hours = 0.9 minutes = 55.31 seconds","",True,8,"",0,0,0,0,1,424,212.5,212.5,90100,0,8,6.0,5.705188679245283,2419,0,5,1.0,1.0825471698113207,459,5,39,22.0,23.47877358490566,9955,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,5,1.0,1.0825471698113207,459
"bfs_length_13_transport-opt14-strips_pp01-err-rate-0-5.yaml","transport-opt14-strips/pp01-err-rate-0-5",13,1,"pick-up,(road ?l ?l),precPos,-1","0.0 hours = 0.0 minutes = 0.10 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_5_scanalyzer-08-strips_pp22-err-rate-0-1.yaml","scanalyzer-08-strips/pp22-err-rate-0-1",5,0,"","0.0 hours = 0.1 minutes = 6.24 seconds","",True,5,"",0,0,0,0,1,6,3.5,3.5,21,0,5,2.5,2.5,15,0,256,256.0,213.33333333333334,1280,256,1276,893.5,850.8333333333334,5105,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,256,256.0,213.33333333333334,1280
"bfs_length_8_mystery_pprob10-err-rate-0-5.yaml","mystery/pprob10-err-rate-0-5",8,2,"overcome,(craves ?s1 ?n),precPos,-1
feast,(orbits ?l2 ?v),precPos,-1","0.0 hours = 0.0 minutes = 0.11 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_9_woodworking-opt08-strips_pp01-err-rate-0-3.yaml","woodworking-opt08-strips/pp01-err-rate-0-3",9,1,"do-glaze,(colour ?x ?newcolour),precPos,-1","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_14_nomystery-opt11-strips_pp02-err-rate-0-3.yaml","nomystery-opt11-strips/pp02-err-rate-0-3",14,1,"unload,(at ?p ?l),effPos,1","","",False,"","","","","",30,1,87,44,44,3828,0,13,12,10.839080459770114,943,0,1170,1,62.172413793103445,5409,1,5323,3644,3998.0459770114944,347830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,1,62.172413793103445,5409
"bfs_length_8_mprime_pprob32-err-rate-0-3.yaml","mprime/pprob32-err-rate-0-3",8,0,"","0.0 hours = 1.0 minutes = 62.85 seconds","",True,8,"",0,0,0,0,1,455,228,228,103740,0,8,7,6.105494505494505,2778,0,34,0,3.578021978021978,1628,34,1176,671,658.6945054945055,299706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3.578021978021978,1628
"bfs_length_8_zenotravel_pp02-err-rate-0-3.yaml","zenotravel/pp02-err-rate-0-3",8,0,"","0.0 hours = 0.1 minutes = 3.33 seconds","",True,8,"",0,0,0,0,1,26,13.5,13.5,351,0,8,5.0,4.6923076923076925,122,0,18,4.0,4.230769230769231,110,18,86,53.5,54.65384615384615,1421,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,18,4.0,4.230769230769231,110
"bfs_length_13_woodworking-sat08-strips_pp12-err-rate-0-5.yaml","woodworking-sat08-strips/pp12-err-rate-0-5",13,1,"do-plane,(is-smooth ?oldsurface),effPos,1","0.0 hours = 0.0 minutes = 0.19 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_5_mprime_pprob01-err-rate-0-1.yaml","mprime/pprob01-err-rate-0-1",5,0,"","0.0 hours = 0.0 minutes = 0.99 seconds","",True,5,"",0,0,0,0,1,7,4,4,28,0,5,3,2.7142857142857144,19,0,43,3,18.142857142857142,127,3,123,121,88.71428571428571,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,18.142857142857142,127
"bfs_length_5_mprime_pprob31-err-rate-0-3.yaml","mprime/pprob31-err-rate-0-3",5,0,"","0.0 hours = 1.7 minutes = 99.87 seconds","",True,5,"",0,0,0,0,1,694,347.5,347.5,241165,0,5,4.0,3.8688760806916425,2685,0,110,0.0,3.3559077809798272,2329,110,1639,906.5,889.5763688760807,617366,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,110,0.0,3.3559077809798272,2329
"bfs_length_9_data-network-opt18-strips_pp10-err-rate-0-5.yaml","data-network-opt18-strips/pp10-err-rate-0-5",9,0,"","0.0 hours = 0.0 minutes = 0.19 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_12_rovers_pp03-err-rate-0-3.yaml","rovers/pp03-err-rate-0-3",12,1,"sample_soil,(full ?s),precPos,-1","0.0 hours = 0.7 minutes = 41.05 seconds","",True,12,"sample_soil,(full ?s),precPos,-1",1,0,1,0,1,381,191,191,72771,0,12,5,6.044619422572178,2303,0,10,1,2.4120734908136483,919,10,540,285,278.3884514435696,106066,0,0,0,0,0,0,1,0,0.2204724409448819,84,0,1,0,0.2204724409448819,84,0,10,1,2.4120734908136483,919
"bfs_length_5_scanalyzer-opt11-strips_pp01-err-rate-0-5.yaml","scanalyzer-opt11-strips/pp01-err-rate-0-5",5,0,"","0.0 hours = 0.1 minutes = 5.71 seconds","",True,5,"",0,0,0,0,1,6,3.5,3.5,21,0,5,2.5,2.5,15,0,256,256.0,213.33333333333334,1280,256,1276,893.5,850.8333333333334,5105,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,256,256.0,213.33333333333334,1280
"bfs_length_14_freecell_pprobfreecell-3-1-err-rate-0-5.yaml","freecell/pprobfreecell-3-1-err-rate-0-5",14,1,"sendtohome,(clear ?oldcard),effPos,1","0.0 hours = 0.0 minutes = 0.19 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
