file_name,problem_name,plan_length,num_ground_repair,str_ground_repair,run_time,error,results_exists,result_depth,result_repair_set,result_g_cost,result_h_cost,result_f_cost,depth_min,depth_max,depth_median,depth_avg,branching_factor_min,branching_factor_max,branching_factor_median,branching_factor_avg,fringe_size_min,fringe_size_max,fringe_size_median,fringe_size_avg,h_cost_min,h_cost_max,h_cost_median,h_cost_avg,g_cost_min,g_cost_max,g_cost_median,g_cost_avg,f_cost_min,f_cost_max,f_cost_median,f_cost_avg
bfs_length_5_mystery_pprob01-err-rate-0-3.yaml,mystery/pprob01-err-rate-0-3,5,1,"succumb,(craves ?c ?n),effPos,1",0.0 hours = 0.0 minutes = 2.99 seconds,,True,5,"succumb,(craves ?c ?n),effPos,1",1,0,1,0,5,4,3.176470588235294,0,43,1,16.823529411764707,3,273,160,174.52941176470588,0,0,0,0,0,1,0,0.058823529411764705,0,1,0,0.058823529411764705
bfs_length_8_mystery_pprob20-err-rate-0-1.yaml,mystery/pprob20-err-rate-0-1,8,1,"succumb,(orbits ?s1 ?n),precPos,-1",,,False,0,7,7,6.888579387186629,0,2750,0,131.73816155988857,2750,46963,31490,31131.59052924791,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_7_mprime_pprob20-err-rate-0-3.yaml,mprime/pprob20-err-rate-0-3,7,0,,,,False,0,6,6.0,5.907821229050279,0,2750,0.0,125.8268156424581,6,44716,29052.5,28750.516759776536,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_7_mprime_pprob20-err-rate-0-1.yaml,mprime/pprob20-err-rate-0-1,7,0,,,,False,0,6,6,5.911688311688311,0,2750,0,123.83376623376624,6,47318,29066,30051.74025974026,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_1_zenotravel_pp01-err-rate-0-1.yaml,zenotravel/pp01-err-rate-0-1,1,0,,0.0 hours = 0.0 minutes = 0.12 seconds,,True,1,,0,0,0,0,1,0.5,0.5,0,5,2.5,2.5,4,5,4.5,4.5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_8_transport-opt08-strips_pp21-err-rate-0-1.yaml,transport-opt08-strips/pp21-err-rate-0-1,8,0,,0.0 hours = 0.0 minutes = 0.10 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_9_zenotravel_pp04-err-rate-0-5.yaml,zenotravel/pp04-err-rate-0-5,9,2,"debark,(at ?p ?c),effPos,1
fly,(at ?a ?c2),effPos,1",0.0 hours = 0.1 minutes = 3.17 seconds,,False,0,2,1,1.4516129032258065,0,15,1,0.967741935483871,0,15,8,7.741935483870968,0,0,0,0,0,1,1,0.7741935483870968,0,1,1,0.7741935483870968
bfs_length_4_miconic_ps1-3-err-rate-0-1.yaml,miconic/ps1-3-err-rate-0-1,4,1,"up,(lift-at ?f1),effPos,1",0.0 hours = 0.0 minutes = 0.37 seconds,,True,4,"up,(lift-at ?f1),effPos,1",1,0,1,0,4,2,2,0,1,1,0.8,0,1,1,0.8,0,0,0,0,0,1,0,0.2,0,1,0,0.2
bfs_length_9_mprime_pprob04-err-rate-0-3.yaml,mprime/pprob04-err-rate-0-3,9,0,,,,False,0,8,8.0,7.723992197659298,0,990,0.0,13.331924577373211,70,37935,17565.5,18047.282184655396,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_8_data-network-opt18-strips_pp09-err-rate-0-3.yaml,data-network-opt18-strips/pp09-err-rate-0-3,8,1,"load,(cached ?d ?s),effPos,1",0.0 hours = 0.0 minutes = 0.30 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_10_pipesworld-notankage_pp07-net1-b12-g5-err-rate-0-5.yaml,pipesworld-notankage/pp07-net1-b12-g5-err-rate-0-5,10,1,"pop-unitarypipe,(follow ?batch-atom-in ?batch-atom-in),precPos,-1",0.0 hours = 0.1 minutes = 4.81 seconds,,False,0,1,1.0,0.9666666666666667,0,29,0.0,0.9666666666666667,0,29,14.5,14.5,0,0,0.0,0,0,2,2.0,1.7666666666666666,0,2,2.0,1.7666666666666666
bfs_length_6_transport-sat08-strips_pp01-err-rate-0-5.yaml,transport-sat08-strips/pp01-err-rate-0-5,6,1,"pick-up,(capacity-predecessor ?s2 ?s2),precPos,-1",0.0 hours = 0.0 minutes = 0.10 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_9_mprime_pprob30-err-rate-0-3.yaml,mprime/pprob30-err-rate-0-3,9,0,,,,False,0,8,8,7.600169061707523,0,1355,0,36.61876584953508,7,42140,26297,24796.32628909552,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_9_pipesworld-notankage_pp05-net1-b10-g4-err-rate-0-1.yaml,pipesworld-notankage/pp05-net1-b10-g4-err-rate-0-1,9,0,,,,False,0,8,8.0,7.774325553197939,0,50,0.0,3.9628675356168537,10,19550,8398.5,9282.797514398302,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_10_scanalyzer-opt11-strips_pp11-err-rate-0-5.yaml,scanalyzer-opt11-strips/pp11-err-rate-0-5,10,0,,,,False,0,2,1,1,16384,16384,16384,16384,16384,49150,32767,32767,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_8_freecell_pprobfreecell-2-2-err-rate-0-1.yaml,freecell/pprobfreecell-2-2-err-rate-0-1,8,1,"sendtohome,(on ?homecard ?vcard),precPos,-1",0.0 hours = 0.0 minutes = 0.14 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_4_mystery_pprob25-err-rate-0-1.yaml,mystery/pprob25-err-rate-0-1,4,0,,0.0 hours = 0.0 minutes = 0.92 seconds,,True,4,,0,0,0,0,4,2,2,0,58,1,16.285714285714285,57,110,108,87.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_9_ged-opt14-strips_pd-3-1-err-rate-0-3.yaml,ged-opt14-strips/pd-3-1-err-rate-0-3,9,0,,0.2 hours = 9.6 minutes = 577.47 seconds,,True,9,,0,0,0,0,9,7,6.852321630804077,0,6,1,1.0514156285390714,6,234,122,123.14926387315968,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_5_mystery_pprob27-err-rate-0-1.yaml,mystery/pprob27-err-rate-0-1,5,1,"feast,(fears ?n2 ?n1),precPos,-1",0.0 hours = 0.0 minutes = 2.87 seconds,,False,0,2,2,1.68,0,6,0,0.96,0,7,4,3.84,0,0,0,0,0,1,1,0.6,0,1,1,0.6
bfs_length_4_miconic_ps1-2-err-rate-0-1.yaml,miconic/ps1-2-err-rate-0-1,4,0,,0.0 hours = 0.0 minutes = 0.41 seconds,,True,4,,0,0,0,0,4,2,2,0,1,1,0.8,0,1,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_7_mprime_pprob16-err-rate-0-1.yaml,mprime/pprob16-err-rate-0-1,7,0,,,,False,0,6,6,5.61570857022531,0,2112,0,7.610233733417561,174,31395,17407,16426.25563276479,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_9_transport-opt08-strips_pp11-err-rate-0-1.yaml,transport-opt08-strips/pp11-err-rate-0-1,9,0,,0.0 hours = 0.0 minutes = 0.13 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_10_blocks_pprobBLOCKS-5-1-err-rate-0-3.yaml,blocks/pprobBLOCKS-5-1-err-rate-0-3,10,2,"stack,(on ?x ?y),effPos,1
unstack,(holding ?x),effPos,1",0.0 hours = 0.5 minutes = 29.47 seconds,,True,10,"stack,(on ?x ?y),effPos,1
unstack,(holding ?x),effPos,1",2,0,2,0,10,7.0,6.93984962406015,0,25,1.0,1.300751879699248,2,82,9.0,10.511278195488721,0,0,0.0,0,0,2,1.0,0.9962406015037594,0,2,1.0,0.9962406015037594
bfs_length_10_hiking-opt14-strips_pptesting-2-2-3-err-rate-0-1.yaml,hiking-opt14-strips/pptesting-2-2-3-err-rate-0-1,10,0,,0.0 hours = 0.1 minutes = 4.48 seconds,,True,10,,0,0,0,0,10,5,4.636363636363637,0,144,0,11.606060606060606,143,357,216,234.63636363636363,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_6_mystery_pprob19-err-rate-0-1.yaml,mystery/pprob19-err-rate-0-1,6,1,"feast,(pleasure ?l1),precPos,-1",0.0 hours = 0.0 minutes = 0.11 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_6_woodworking-sat08-strips_pp11-err-rate-0-5.yaml,woodworking-sat08-strips/pp11-err-rate-0-5,6,2,"do-plane,(treatment ?x ?oldtreatment),effPos,1
do-grind,(treatment ?x ?newtreatment),effPos,1",0.0 hours = 0.0 minutes = 0.18 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_8_logistics00_pprobLOGISTICS-5-2-err-rate-0-5.yaml,logistics00/pprobLOGISTICS-5-2-err-rate-0-5,8,1,"drive-truck,(location ?city),precPos,-1",0.0 hours = 0.1 minutes = 3.82 seconds,,False,0,2,2,1.7837837837837838,0,6,0,0.972972972972973,0,10,5,5.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_4_mystery_pprob25-err-rate-0-3.yaml,mystery/pprob25-err-rate-0-3,4,0,,0.0 hours = 0.0 minutes = 0.57 seconds,,True,4,,0,0,0,0,4,1.5,1.8333333333333333,0,20,2.0,6.666666666666667,19,36,27.0,27.166666666666668,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_11_mprime_pprob23-err-rate-0-5.yaml,mprime/pprob23-err-rate-0-5,11,1,"drink,(fears ?n1 ?n2),precPos,-1",,,False,0,3,3,2.9390148553557465,0,5928,0,34.80766223612197,5928,43243,20733,23109.70602032838,0,0,0,0,0,1,1,0.9992181391712275,0,1,1,0.9992181391712275
bfs_length_4_mystery_pprob25-err-rate-0-5.yaml,mystery/pprob25-err-rate-0-5,4,2,"feast,(= ?l2 ?v),precPos,-1
overcome,(= ?c ?s1),precPos,-1",0.0 hours = 0.2 minutes = 12.21 seconds,,False,0,2,2,1.5121951219512195,0,58,0,0.991869918699187,0,66,48,42.52845528455285,0,0,0,0,0,5,3,3.016260162601626,0,5,3,3.016260162601626
bfs_length_7_driverlog_pp01-err-rate-0-5.yaml,driverlog/pp01-err-rate-0-5,7,0,,0.0 hours = 0.0 minutes = 1.01 seconds,,True,7,,0,0,0,0,7,3.5,3.5,0,16,11.0,9.125,16,67,61.5,52,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_7_visitall-opt11-strips_pproblem03-half-err-rate-0-1.yaml,visitall-opt11-strips/pproblem03-half-err-rate-0-1,7,0,,0.0 hours = 0.2 minutes = 10.65 seconds,,True,7,,0,0,0,0,7,6,5.32183908045977,0,24,2,9.517241379310345,24,743,413,406.60919540229884,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_9_satellite_pp01-pfile1-err-rate-0-5.yaml,satellite/pp01-pfile1-err-rate-0-5,9,2,"switch_on,(calibrated ?i),precPos,-1
calibrate,(pointing ?d ?i),precPos,-1",0.0 hours = 0.1 minutes = 5.88 seconds,,False,0,2,2,1.9411764705882353,0,49,0,0.9803921568627451,0,49,24,24.03921568627451,0,0,0,0,0,2,2,1.803921568627451,0,2,2,1.803921568627451
bfs_length_9_freecell_pprobfreecell-2-1-err-rate-0-5.yaml,freecell/pprobfreecell-2-1-err-rate-0-5,9,0,,0.0 hours = 0.0 minutes = 0.19 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_5_mprime_pprob01-err-rate-0-3.yaml,mprime/pprob01-err-rate-0-3,5,0,,0.0 hours = 0.0 minutes = 1.13 seconds,,True,5,,0,0,0,0,5,3,2.7142857142857144,0,43,3,18.142857142857142,3,123,121,88.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_10_depot_pp01-err-rate-0-5.yaml,depot/pp01-err-rate-0-5,10,3,"load,(in ?y ?z),effPos,1
drive,(at ?x ?z),effPos,1
drop,(clear ?z),precPos,-1",0.0 hours = 0.0 minutes = 1.89 seconds,,False,0,4,3.0,2.875,0,6,1.0,0.9375,0,7,3.5,3.6875,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_1_ged-opt14-strips_pd-1-4-err-rate-0-5.yaml,ged-opt14-strips/pd-1-4-err-rate-0-5,1,0,,0.0 hours = 0.0 minutes = 0.16 seconds,,True,1,,0,0,0,0,1,0.5,0.5,0,1,0.5,0.5,0,1,0.5,0.5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_8_transport-sat08-strips_pp21-err-rate-0-3.yaml,transport-sat08-strips/pp21-err-rate-0-3,8,0,,0.0 hours = 0.0 minutes = 0.09 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_5_woodworking-opt08-strips_pp21-err-rate-0-5.yaml,woodworking-opt08-strips/pp21-err-rate-0-5,5,0,,0.0 hours = 0.0 minutes = 0.11 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_5_mystery_pprob27-err-rate-0-3.yaml,mystery/pprob27-err-rate-0-3,5,1,"feast,(attacks ?l2 ?v),precPos,-1",0.0 hours = 0.0 minutes = 2.89 seconds,,False,0,2,2,1.68,0,6,0,0.96,0,7,4,3.84,0,0,0,0,0,1,1,0.6,0,1,1,0.6
bfs_length_9_elevators-opt08-strips_pp02-err-rate-0-3.yaml,,,,,,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_9_elevators-opt08-strips_pp02-err-rate-0-3.yaml"", line 62, column 7",False,,,,,,,,,,,,,,,,,,,,,,,,
bfs_length_5_mystery_pprob27-err-rate-0-5.yaml,mystery/pprob27-err-rate-0-5,5,2,"overcome,(attacks ?v ?c),precPos,-1
feast,(= ?n1 ?l1),precPos,-1",0.0 hours = 0.0 minutes = 0.12 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_10_scanalyzer-08-strips_pp25-err-rate-0-3.yaml,scanalyzer-08-strips/pp25-err-rate-0-3,10,0,,,,False,0,2,1,1,16384,16384,16384,16384,16384,49150,32767,32767,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_8_miconic_ps2-1-err-rate-0-5.yaml,miconic/ps2-1-err-rate-0-5,8,0,,0.0 hours = 0.0 minutes = 1.09 seconds,,True,8,,0,0,0,0,8,5,4.181818181818182,0,6,1,2.090909090909091,1,14,9,9,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_9_data-network-opt18-strips_pp10-err-rate-0-1.yaml,data-network-opt18-strips/pp10-err-rate-0-1,9,0,,0.0 hours = 0.0 minutes = 0.19 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_6_mprime_pprob15-err-rate-0-1.yaml,mprime/pprob15-err-rate-0-1,6,1,"overcome,(fears ?c ?s2),precPos,-1",,,False,0,5,5,4.937614678899083,0,2079,0,84.99816513761468,14,45807,27945,26935.37247706422,0,0,0,0,0,1,1,0.998165137614679,0,1,1,0.998165137614679
bfs_length_4_mystery_pprob03-err-rate-0-3.yaml,mystery/pprob03-err-rate-0-3,4,1,"succumb,(craves ?c ?n),effPos,1",0.0 hours = 1.4 minutes = 81.86 seconds,,True,4,"succumb,(craves ?c ?n),effPos,1",1,0,1,0,4,3,2.8459214501510575,0,268,0,23.16012084592145,268,7344,4014,3944.6495468277944,0,0,0,0,0,1,0,0.0030211480362537764,0,1,0,0.0030211480362537764
bfs_length_8_ged-opt14-strips_pd-2-3-err-rate-0-1.yaml,ged-opt14-strips/pd-2-3-err-rate-0-1,8,0,,0.0 hours = 0.8 minutes = 50.29 seconds,,True,8,,0,0,0,0,8,6.0,5.706896551724138,0,5,1.0,1.0886699507389161,5,39,22.0,24.049261083743843,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_7_pegsol-08-strips_pp01-err-rate-0-3.yaml,pegsol-08-strips/pp01-err-rate-0-3,7,1,"end-move,(move-ended ),effPos,1",0.0 hours = 0.0 minutes = 1.61 seconds,,True,7,"end-move,(move-ended ),effPos,1",1,0,1,0,7,2.5,3.1,0,33,11.0,14.4,32,136,116.0,102.7,0,0,0.0,0,0,1,0.5,0.5,0,1,0.5,0.5
bfs_length_5_scanalyzer-08-strips_pp22-err-rate-0-5.yaml,scanalyzer-08-strips/pp22-err-rate-0-5,5,0,,0.0 hours = 0.1 minutes = 6.18 seconds,,True,5,,0,0,0,0,5,2.5,2.5,0,256,256.0,213.33333333333334,256,1276,893.5,850.8333333333334,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_9_mystery_pprob28-err-rate-0-3.yaml,mystery/pprob28-err-rate-0-3,9,1,"succumb,(fears ?c ?v),precPos,-1",,,False,0,8,7.0,6.954545454545454,0,54,14.0,19.24108734402852,54,40934,17697.5,18238.75356506239,0,0,0.0,0,0,1,1.0,0.9532085561497327,0,1,1.0,0.9532085561497327
bfs_length_1_ged-opt14-strips_pd-1-2-err-rate-0-3.yaml,ged-opt14-strips/pd-1-2-err-rate-0-3,1,0,,0.0 hours = 0.0 minutes = 0.14 seconds,,True,1,,0,0,0,0,1,0.5,0.5,0,1,0.5,0.5,0,1,0.5,0.5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_11_mprime_pprob23-err-rate-0-3.yaml,mprime/pprob23-err-rate-0-3,11,0,,,,False,0,10,10,9.88126649076517,0,13452,0,40.79595426561126,5928,45257,34076,33799.44063324538,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_4_mprime_pprob25-err-rate-0-3.yaml,mprime/pprob25-err-rate-0-3,4,0,,0.0 hours = 0.0 minutes = 1.34 seconds,,True,4,,0,0,0,0,4,3,2.2222222222222223,0,58,0,12.666666666666666,57,110,107,91.22222222222223,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_11_gripper_pprob01-err-rate-0-5.yaml,gripper/pprob01-err-rate-0-5,11,0,,0.0 hours = 0.8 minutes = 46.02 seconds,,True,11,,0,0,0,0,11,10.0,9.095744680851064,0,8,0.0,1.3191489361702127,8,123,75.5,71.93085106382979,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_8_rovers_pp02-err-rate-0-5.yaml,rovers/pp02-err-rate-0-5,8,2,"communicate_image_data,(not (at_lander ?l ?y)),effNeg,-1
communicate_rock_data,(equipped_for_soil_analysis ?r),effPos,1",0.0 hours = 0.2 minutes = 10.50 seconds,,True,8,"communicate_image_data,(not (at_lander ?l ?y)),effNeg,-1
communicate_rock_data,(equipped_for_soil_analysis ?r),effPos,1",2,0,2,0,8,5.0,4.978260869565218,0,6,1.0,1.1630434782608696,2,25,24.0,20.184782608695652,0,0,0.0,0,0,2,1.0,0.8913043478260869,0,2,1.0,0.8913043478260869
bfs_length_4_miconic_ps1-4-err-rate-0-1.yaml,miconic/ps1-4-err-rate-0-1,4,1,"up,(boarded ?f1),effPos,1",0.0 hours = 0.0 minutes = 0.28 seconds,,False,0,2,1,1,0,1,1,0.6666666666666666,0,1,1,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_7_ged-opt14-strips_pd-2-4-err-rate-0-5.yaml,ged-opt14-strips/pd-2-4-err-rate-0-5,7,0,,0.0 hours = 0.3 minutes = 15.03 seconds,,True,7,,0,0,0,0,7,5.0,4.523076923076923,0,4,1.0,1.1692307692307693,4,24,14.0,14.723076923076922,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_8_logistics00_pprobLOGISTICS-5-2-err-rate-0-3.yaml,logistics00/pprobLOGISTICS-5-2-err-rate-0-3,8,0,,0.1 hours = 3.2 minutes = 189.37 seconds,,True,8,,0,0,0,0,8,7.0,6.52647412755716,0,8,0.0,1.7490974729241877,6,1247,628.5,630.0060168471721,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_11_mprime_pprob12-err-rate-0-3.yaml,mprime/pprob12-err-rate-0-3,11,1,"feast,(locale ?n1 ?l1),effPos,1",0.3 hours = 17.6 minutes = 1054.80 seconds,,True,11,,0,0,0,0,11,10.0,9.226515151515152,0,420,0.0,11.358712121212122,54,27356,14478.5,14609.308333333332,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_5_mprime_pprob01-err-rate-0-5.yaml,mprime/pprob01-err-rate-0-5,5,0,,0.0 hours = 0.0 minutes = 1.22 seconds,,True,5,,0,0,0,0,5,3,2.7142857142857144,0,43,3,18.142857142857142,3,123,121,88.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_1_ged-opt14-strips_pd-1-4-err-rate-0-1.yaml,ged-opt14-strips/pd-1-4-err-rate-0-1,1,0,,0.0 hours = 0.0 minutes = 0.14 seconds,,True,1,,0,0,0,0,1,0.5,0.5,0,1,0.5,0.5,0,1,0.5,0.5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_4_mystery_pprob03-err-rate-0-1.yaml,mystery/pprob03-err-rate-0-1,4,0,,0.0 hours = 0.2 minutes = 14.29 seconds,,True,4,,0,0,0,0,4,3,2.8260869565217392,0,268,0,26.47826086956522,268,1768,1016,1113.4202898550725,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_10_data-network-opt18-strips_pp13-err-rate-0-1.yaml,data-network-opt18-strips/pp13-err-rate-0-1,10,0,,0.0 hours = 0.0 minutes = 0.12 seconds,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_8_mprime_pprob19-err-rate-0-5.yaml,mprime/pprob19-err-rate-0-5,8,1,"overcome,(harmony ?v ?s1),effPos,1",,,False,0,7,7.0,6.905526992287918,0,3840,0.0,12.669665809768638,305,36330,20801.5,20504.680912596403,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_5_transport-opt08-strips_pp01-err-rate-0-3.yaml,transport-opt08-strips/pp01-err-rate-0-3,5,1,"pick-up,(in ?p ?v),effPos,1",0.0 hours = 0.0 minutes = 2.11 seconds,,True,5,"pick-up,(in ?p ?v),effPos,1",1,0,1,0,5,3,3.0952380952380953,0,8,3,3.1904761904761907,8,56,48,40.523809523809526,0,0,0,0,0,1,0,0.47619047619047616,0,1,0,0.47619047619047616
bfs_length_10_pipesworld-notankage_pp03-net1-b8-g3-err-rate-0-5.yaml,pipesworld-notankage/pp03-net1-b8-g3-err-rate-0-5,10,1,"pop-unitarypipe,(on ?last-batch-atom ?from-area),effPos,1",,,False,0,7,7.0,6.481092175643737,0,12,0.0,1.087199900485135,5,1405,414.0,543.6600945391218,0,0,0.0,0,0,1,1.0,0.8754820251275034,0,1,1.0,0.8754820251275034
bfs_length_8_rovers_pp04-err-rate-0-5.yaml,rovers/pp04-err-rate-0-5,8,3,"calibrate,(calibrated ?i ?r),effPos,1
take_image,(have_rock_analysis ?r ?p),effPos,1
take_image,(have_image ?r ?o ?m),effPos,1",0.1 hours = 3.7 minutes = 219.44 seconds,,True,8,"take_image,(calibrated ?i ?r),precPos,-1
communicate_rock_data,(have_rock_analysis ?r ?p),precPos,-1
communicate_image_data,(have_image ?r ?o ?m),precPos,-1",3,0,3,0,8,4.0,4.235169491525424,0,18,1.0,4.607344632768362,2,5112,2545.5,2538.2245762711864,0,0,0.0,0,0,3,2.0,1.9470338983050848,0,3,2.0,1.9470338983050848
bfs_length_4_mystery_pprob29-err-rate-0-5.yaml,mystery/pprob29-err-rate-0-5,4,0,,0.0 hours = 0.4 minutes = 23.53 seconds,,True,4,,0,0,0,0,4,3.0,2.7195121951219514,0,168,0.0,33.1219512195122,12,2638,1525.5,1447.2682926829268,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_5_scanalyzer-08-strips_pp23-err-rate-0-1.yaml,scanalyzer-08-strips/pp23-err-rate-0-1,5,0,,0.0 hours = 0.1 minutes = 6.50 seconds,,True,5,,0,0,0,0,5,2.5,2.5,0,256,256.0,213.33333333333334,256,1276,893.5,850.8333333333334,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_10_pegsol-08-strips_pp03-err-rate-0-1.yaml,pegsol-08-strips/pp03-err-rate-0-1,10,0,,0.0 hours = 0.1 minutes = 8.29 seconds,,True,10,,0,0,0,0,10,5.0,4.861111111111111,0,76,22.0,21.194444444444443,76,729,424.5,407.5833333333333,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_10_hiking-opt14-strips_pptesting-2-4-3-err-rate-0-5.yaml,hiking-opt14-strips/pptesting-2-4-3-err-rate-0-5,10,0,,0.0 hours = 0.3 minutes = 16.00 seconds,,True,10,,0,0,0,0,10,7.5,5.694444444444445,0,288,0.0,12.37962962962963,285,1233,701.5,670.6388888888889,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_1_zenotravel_pp01-err-rate-0-3.yaml,zenotravel/pp01-err-rate-0-3,1,0,,0.0 hours = 0.0 minutes = 0.12 seconds,,True,1,,0,0,0,0,1,0.5,0.5,0,5,2.5,2.5,4,5,4.5,4.5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_8_woodworking-sat08-strips_pp21-err-rate-0-1.yaml,woodworking-sat08-strips/pp21-err-rate-0-1,8,0,,0.0 hours = 0.1 minutes = 4.61 seconds,,True,8,,0,0,0,0,8,7.0,5.821428571428571,0,8,1.0,2.392857142857143,7,43,32.0,30.464285714285715,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_8_woodworking-sat08-strips_pp21-err-rate-0-5.yaml,woodworking-sat08-strips/pp21-err-rate-0-5,8,0,,0.0 hours = 0.1 minutes = 4.47 seconds,,True,8,,0,0,0,0,8,7.0,5.821428571428571,0,8,1.0,2.392857142857143,7,43,32.0,30.464285714285715,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
bfs_length_9_mystery_pprob09-err-rate-0-1.yaml,mystery/pprob09-err-rate-0-1,9,1,"succumb,(craves ?c ?n),effPos,1",,,False,0,8,8,7.8233548612323265,0,96,0,5.899807994414383,15,28076,13664,13721.370047128643,0,0,0,0,0,0,0,0,0,0,0,0
bfs_length_4_miconic_ps1-2-err-rate-0-3.yaml,miconic/ps1-2-err-rate-0-3,4,2,"down,(lift-at ?f2),effPos,1
board,(served ?p),effPos,1",0.0 hours = 0.0 minutes = 0.52 seconds,,True,4,"down,(lift-at ?f2),effPos,1
board,(served ?p),effPos,1",2,0,2,0,4,2,2,0,1,1,0.8,0,1,1,0.8,0,0,0,0,0,2,0,0.4,0,2,0,0.4
bfs_length_10_pipesworld-notankage_pp03-net1-b8-g3-err-rate-0-3.yaml,pipesworld-notankage/pp03-net1-b8-g3-err-rate-0-3,10,0,,,,False,0,9,9.0,8.739309210526315,0,42,0.0,2.915531015037594,5,16309,8321.5,8246.992011278195,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
