"file_name","problem_name","plan_length","num_ground_repair","str_ground_repair","run_time","error","results_exists","result_depth","result_repair_set","result_g_cost","result_h_cost","result_f_cost","num_neighbours","iteration_min","iteration_max","iteration_median","iteration_avg","iteration_sum","depth_min","depth_max","depth_median","depth_avg","depth_sum","branching_factor_min","branching_factor_max","branching_factor_median","branching_factor_avg","branching_factor_sum","fringe_size_min","fringe_size_max","fringe_size_median","fringe_size_avg","fringe_size_sum","h_cost_min","h_cost_max","h_cost_median","h_cost_avg","h_cost_sum","g_cost_min","g_cost_max","g_cost_median","g_cost_avg","g_cost_sum","f_cost_min","f_cost_max","f_cost_median","f_cost_avg","f_cost_sum","num_neighbours_min","num_neighbours_max","num_neighbours_median","num_neighbours_avg","num_neighbours_sum"
"bfs_length_7_mystery_pprob11-err-rate-0-5.yaml","mystery/pprob11-err-rate-0-5",7,1,"succumb,(craves ?c ?n),effPos,1","0.0 hours = 0.0 minutes = 1.07 seconds","",True,7,"succumb,(craves ?c ?n),effPos,1",1,0,1,0,1,11,6,6,66,0,7,3,3.4545454545454546,38,0,3,1,1.0909090909090908,12,2,4,2,2.5454545454545454,28,0,0,0,0,0,0,1,0,0.09090909090909091,1,0,1,0,0.09090909090909091,1,0,3,1,1.0909090909090908,12
"bfs_length_11_tpp_pp03-err-rate-0-5.yaml","tpp/pp03-err-rate-0-5",11,1,"buy,(not (next ?l4 ?l3)),effNeg,-1","0.0 hours = 0.0 minutes = 1.74 seconds","",True,11,"buy,(not (next ?l4 ?l3)),effNeg,-1",1,0,1,0,1,17,9,9,153,0,11,6,5.764705882352941,98,0,3,1,1.0588235294117647,18,1,5,2,2.6470588235294117,45,0,0,0,0,0,0,1,1,0.7058823529411765,12,0,1,1,0.7058823529411765,12,0,3,1,1.0588235294117647,18
"bfs_length_3_miconic_ps1-1-err-rate-0-5.yaml","miconic/ps1-1-err-rate-0-5",3,1,"depart,(boarded ?p),precPos,-1","0.0 hours = 0.0 minutes = 0.32 seconds","",True,3,"depart,(boarded ?p),precPos,-1",1,0,1,0,1,4,2.5,2.5,10,0,3,1.5,1.5,6,0,1,1.0,0.75,3,0,1,1.0,0.75,3,0,0,0.0,0,0,0,1,0.0,0.25,1,0,1,0.0,0.25,1,0,1,1.0,0.75,3
"bfs_length_12_blocks_pprobBLOCKS-5-0-err-rate-0-5.yaml","blocks/pprobBLOCKS-5-0-err-rate-0-5",12,2,"pick-up,(holding ?x),effPos,1
unstack,(clear ?y),effPos,1","0.0 hours = 1.0 minutes = 58.52 seconds","",True,8,"unstack,(clear ?x),precPos,-1
put-down,(holding ?x),precPos,-1
stack,(clear ?y),precPos,-1
unstack,(holding ?y),effPos,1",4,0,4,0,1,552,276.5,276.5,152628,0,9,8.0,6.949275362318841,3836,0,25,0.0,0.9981884057971014,551,0,118,74.5,70.32065217391305,38817,0,0,0.0,0,0,0,4,2.0,2.4057971014492754,1328,0,4,2.0,2.4057971014492754,1328,0,25,0.0,0.9981884057971014,551
"bfs_length_8_rovers_pp02-err-rate-0-3.yaml","rovers/pp02-err-rate-0-3",8,1,"sample_soil,(not (available ?x)),effNeg,-1","0.0 hours = 0.0 minutes = 2.06 seconds","",True,8,"sample_soil,(not (available ?x)),effNeg,-1",1,0,1,0,1,21,11,11,231,0,8,4,4.285714285714286,90,0,3,1,0.9523809523809523,20,0,3,2,2.0952380952380953,44,0,0,0,0,0,0,1,0,0.047619047619047616,1,0,1,0,0.047619047619047616,1,0,3,1,0.9523809523809523,20
"bfs_length_12_rovers_pp03-err-rate-0-3.yaml","rovers/pp03-err-rate-0-3",12,1,"sample_soil,(full ?s),precPos,-1","0.0 hours = 0.1 minutes = 3.18 seconds","",True,12,"sample_soil,(full ?s),precPos,-1",1,0,1,0,1,30,15.5,15.5,465,0,12,4.0,4.833333333333333,145,0,6,1.0,1.0333333333333334,31,2,7,4.0,4.366666666666666,131,0,0,0.0,0,0,0,1,0.0,0.2,6,0,1,0.0,0.2,6,0,6,1.0,1.0333333333333334,31
"bfs_length_7_miconic_ps2-3-err-rate-0-3.yaml","miconic/ps2-3-err-rate-0-3",7,1,"depart,(boarded ?p),precPos,-1","0.0 hours = 0.0 minutes = 0.97 seconds","",True,3,"up,(lift-at ?f1),precPos,-1",1,0,1,0,1,10,5.5,5.5,55,0,6,3.0,3.3,33,0,3,1.0,0.9,9,0,4,2.5,2.1,21,0,0,0.0,0,0,0,1,0.0,0.3,3,0,1,0.0,0.3,3,0,3,1.0,0.9,9
"bfs_length_5_mystery_pprob01-err-rate-0-3.yaml","mystery/pprob01-err-rate-0-3",5,1,"succumb,(craves ?c ?n),effPos,1","0.0 hours = 0.0 minutes = 0.76 seconds","",True,5,"succumb,(craves ?c ?n),effPos,1",1,0,1,0,1,8,4.5,4.5,36,0,5,2.5,2.5,20,0,10,1.0,2.125,17,3,13,12.0,10.875,87,0,0,0.0,0,0,0,1,0.0,0.125,1,0,1,0.0,0.125,1,0,10,1.0,2.125,17
"bfs_length_4_miconic_ps1-3-err-rate-0-1.yaml","miconic/ps1-3-err-rate-0-1",4,1,"depart,(lift-at ?f),precPos,-1","0.0 hours = 0.0 minutes = 0.42 seconds","",True,4,"depart,(lift-at ?f),precPos,-1",1,0,1,0,1,5,3,3,15,0,4,2,2,10,0,1,1,0.8,4,0,1,1,0.8,4,0,0,0,0,0,0,1,0,0.2,1,0,1,0,0.2,1,0,1,1,0.8,4
"bfs_length_10_blocks_pprobBLOCKS-5-1-err-rate-0-3.yaml","blocks/pprobBLOCKS-5-1-err-rate-0-3",10,2,"stack,(on ?x ?y),effPos,1
unstack,(holding ?x),effPos,1","0.0 hours = 0.1 minutes = 4.45 seconds","",True,10,"stack,(on ?x ?y),effPos,1
unstack,(holding ?x),effPos,1",2,0,2,0,1,44,22.5,22.5,990,0,10,6.0,5.363636363636363,236,0,5,1.0,1.3181818181818181,58,1,21,18.0,14.590909090909092,642,0,0,0.0,0,0,0,2,1.0,0.9772727272727273,43,0,2,1.0,0.9772727272727273,43,0,5,1.0,1.3181818181818181,58
"bfs_length_12_visitall-opt11-strips_pproblem03-full-err-rate-0-1.yaml","visitall-opt11-strips/pproblem03-full-err-rate-0-1",12,1,"move,(at-robot ?curpos),precPos,-1","0.0 hours = 0.1 minutes = 3.96 seconds","",True,2,"move,(at-robot ?curpos),precPos,-1",1,0,1,0,1,42,21.5,21.5,903,0,3,2.0,2.3095238095238093,97,0,24,0.0,0.9761904761904762,41,0,24,12.0,11.547619047619047,485,0,0,0.0,0,0,0,1,1.0,0.9523809523809523,40,0,1,1.0,0.9523809523809523,40,0,24,0.0,0.9761904761904762,41
"bfs_length_12_rovers_pp03-err-rate-0-5.yaml","rovers/pp03-err-rate-0-5",12,1,"communicate_image_data,(have_image ?r ?o ?m),precPos,-1","0.0 hours = 0.1 minutes = 3.75 seconds","",True,12,"communicate_image_data,(have_image ?r ?o ?m),precPos,-1",1,0,1,0,1,36,18.5,18.5,666,0,12,5.0,5.527777777777778,199,0,6,1.0,1.3055555555555556,47,2,13,12.0,10.444444444444445,376,0,0,0.0,0,0,0,1,0.0,0.3888888888888889,14,0,1,0.0,0.3888888888888889,14,0,6,1.0,1.3055555555555556,47
"bfs_length_4_mystery_pprob03-err-rate-0-3.yaml","mystery/pprob03-err-rate-0-3",4,1,"succumb,(craves ?c ?n),effPos,1","0.0 hours = 0.0 minutes = 0.62 seconds","",True,4,"succumb,(craves ?c ?n),effPos,1",1,0,1,0,1,7,4,4,28,0,4,2,2,14,0,6,1,1.8571428571428572,13,4,10,8,7.571428571428571,53,0,0,0,0,0,0,1,0,0.14285714285714285,1,0,1,0,0.14285714285714285,1,0,6,1,1.8571428571428572,13
"bfs_length_7_pegsol-08-strips_pp01-err-rate-0-3.yaml","pegsol-08-strips/pp01-err-rate-0-3",7,1,"jump-new-move,(move-ended ),precPos,-1","0.0 hours = 0.3 minutes = 17.87 seconds","",True,4,"end-move,(last-visited ?loc),precPos,-1
jump-new-move,(move-ended ),precPos,-1",2,0,2,0,1,162,81.5,81.5,13203,0,4,4.0,3.3518518518518516,543,0,33,0.0,0.9938271604938271,161,0,65,27.0,32.19135802469136,5215,0,0,0.0,0,0,0,2,2.0,1.7530864197530864,284,0,2,2.0,1.7530864197530864,284,0,33,0.0,0.9938271604938271,161
"bfs_length_9_mystery_pprob28-err-rate-0-3.yaml","mystery/pprob28-err-rate-0-3",9,1,"succumb,(fears ?c ?v),precPos,-1","0.0 hours = 0.5 minutes = 30.49 seconds","",True,8,"feast,(locale ?n1 ?l2),precPos,-1
succumb,(fears ?c ?v),precPos,-1",2,0,2,0,1,291,146,146,42486,0,8,8,6.914089347079038,2012,0,21,0,0.9965635738831615,290,0,168,65,74.56013745704468,21697,0,0,0,0,0,0,2,2,1.5189003436426116,442,0,2,2,1.5189003436426116,442,0,21,0,0.9965635738831615,290
"bfs_length_8_rovers_pp02-err-rate-0-5.yaml","rovers/pp02-err-rate-0-5",8,2,"sample_soil,(equipped_for_soil_analysis ?x),precPos,-1
communicate_image_data,(not (at_lander ?l ?y)),effNeg,-1","0.0 hours = 0.0 minutes = 2.06 seconds","",True,8,"sample_soil,(equipped_for_soil_analysis ?x),precPos,-1
communicate_image_data,(not (at_lander ?l ?y)),effNeg,-1",2,0,2,0,1,19,10,10,190,0,8,4,4,76,0,3,1,1.0526315789473684,20,1,3,3,2.8421052631578947,54,0,0,0,0,0,0,2,0,0.5263157894736842,10,0,2,0,0.5263157894736842,10,0,3,1,1.0526315789473684,20
"bfs_length_13_ged-opt14-strips_pd-7-6-err-rate-0-1.yaml","ged-opt14-strips/pd-7-6-err-rate-0-1",13,0,"","0.0 hours = 0.0 minutes = 1.56 seconds","",True,13,"",0,0,0,0,1,14,7.5,7.5,105,0,13,6.5,6.5,91,0,1,1.0,0.9285714285714286,13,0,1,1.0,0.9285714285714286,13,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,1.0,0.9285714285714286,13
"bfs_length_13_miconic_ps3-0-err-rate-0-1.yaml","miconic/ps3-0-err-rate-0-1",13,1,"up,(lift-at ?f2),effPos,1","0.0 hours = 0.0 minutes = 1.85 seconds","",True,13,"up,(lift-at ?f2),effPos,1",1,0,1,0,1,17,9,9,153,0,13,5,6,102,0,6,1,1.3529411764705883,23,1,9,8,6.529411764705882,111,0,0,0,0,0,0,1,1,0.8823529411764706,15,0,1,1,0.8823529411764706,15,0,6,1,1.3529411764705883,23
